,RSI
4148,75.00348334959007
4149,78.92212189616359
4150,76.75631174533466
4151,70.05555555555503
4152,67.61536336004431
4153,66.8035688995898
4154,65.21222914811463
4155,72.07012811867777
4156,76.23330607795072
4157,77.31824684614502
4158,67.83264746227684
4159,53.99919882494307
4160,45.19643953345587
4161,52.38955265351515
4162,50.073677160080905
4163,54.84613520717286
4164,68.81176999101513
4165,70.49010584445392
4166,69.20036141856735
4167,68.84852638793676
4168,68.41556636553143
4169,63.43742001535675
4170,60.939927498705586
4171,55.31744975375857
4172,65.16683518705705
4173,77.95527156549478
4174,79.83126812549249
4175,75.14367816091921
4176,80.57065217391269
4177,77.86377708978272
4178,58.037225042301365
4179,59.03614457831543
4180,60.600706713781804
4181,71.62849872773633
4182,71.6753461196499
4183,66.55265951173556
4184,68.9270784951234
4185,73.21715202935285
4186,68.593988792667
4187,63.564839934889534
4188,61.68866886688898
4189,51.43315753267642
4190,46.61987439970408
4191,48.19550669216181
4192,59.03990024937728
4193,58.688646504709425
4194,61.15794693776384
4195,34.85619925691455
4196,29.605947955392054
4197,32.8060636019126
4198,28.31887925283631
4199,28.31887925283631
4200,37.5018743439786
4201,35.4651162790707
4202,35.718366181090374
4203,42.76675786593547
4204,40.89942763695841
4205,32.12048911422532
4206,24.810042946810412
4207,48.061553143266146
4208,41.814014407334106
4209,39.65428009522734
4210,39.2418032786878
4211,41.323971915746775
4212,43.75062443800546
4213,37.39055957365859
4214,29.757258448358257
4215,29.073660714285396
4216,30.19441629042808
4217,30.180512064838
4218,33.75872199779674
4219,35.34217608612087
4220,35.34217608612087
4221,13.102426797311693
4222,12.777777777778297
4223,15.333333333333968
4224,17.196608373080196
4225,14.500683994530164
4226,10.469219709843273
4227,10.009997500626241
4228,13.523372061607688
4229,17.7873222748822
4230,14.997857448934582
4231,31.875000000000114
4232,29.26670992861925
4233,29.051790775574077
4234,34.549560256715935
4235,33.74738797306763
4236,37.68472906404001
4237,41.27582356225599
4238,42.1001926782274
4239,44.011179132286316
4240,51.348799568384784
4241,62.87415513356862
4242,59.655616350177475
4243,57.36015701668292
4244,55.55203548233742
4245,37.76105362182566
4246,44.04600811907944
4247,47.293861242281665
4248,38.784665579118204
4249,35.85972850678718
4250,37.264890282132214
4251,30.58629232039752
4252,26.245085190039916
4253,18.327702702703178
4254,11.78718400940501
4255,23.090722706305755
4256,28.34383104853596
4257,22.31188022554919
4258,23.202911737943566
4259,36.02669311930789
4260,31.703090401464024
4261,30.24986220834144
4262,27.704862863874098
4263,25.16429772275825
4264,23.131497611689568
4265,23.133122585177873
4266,26.274591299529874
4267,27.41399248337764
4268,38.427373952208285
4269,33.761799558143835
4270,35.31219352729711
4271,46.08677158655901
4272,48.07044625315827
4273,34.799351438994705
4274,37.743516965553574
4275,36.33935780386391
4276,42.45283018868013
4277,49.270072992700406
4278,55.64202334630243
4279,54.23651672608696
4280,51.750972762646505
4281,55.28455284552819
4282,52.380952380952614
4283,53.81812017967643
4284,45.83263877312913
4285,34.106062955497634
4286,32.01549774650084
4287,32.65849330537233
4288,27.912985497582028
4289,24.994402567354527
4290,67.89137380191673
4291,63.81381381381381
4292,65.12301013024631
4293,70.77208389014658
4294,64.71321695760565
4295,61.69001960690542
4296,63.03525286083415
4297,56.65702184761174
4298,60.072440175809604
4299,64.78839467689718
4300,65.80544443360316
4301,67.85929890932461
4302,66.65217219433123
4303,68.47940865892306
4304,50.63605139295287
4305,54.25981461286799
4306,49.32605239510584
4307,43.223358116480995
4308,49.01203126372207
4309,46.79691430487989
4310,34.91098567086459
4311,39.46980854197377
4312,45.46660769571037
4313,37.59489826905637
4314,32.16159496327428
4315,46.34565778159966
4316,49.21206663664962
4317,49.101527403413755
4318,51.665884561238926
4319,53.80388841927311
4320,54.355251921434764
4321,52.42225513010348
4322,52.21238938053074
4323,61.65447897623436
4324,67.5479445195527
4325,75.18098922354213
4326,62.081524022972204
4327,53.832529163866894
4328,61.59068329837735
4329,53.348528524501866
4330,60.72355796365303
4331,58.41568031273718
4332,61.48740383164811
4333,59.47843016702492
4334,62.686970138775486
4335,64.91857576593893
4336,69.29447192944613
4337,72.1734892787512
4338,76.23218195629758
4339,77.75872883127654
4340,78.49062974843741
4341,86.49242458918786
4342,85.24647535246405
4343,77.6103069193649
4344,74.85755781476854
4345,75.06721935917568
4346,63.516154247003364
4347,68.43440302029259
4348,64.09038174686461
4349,66.32124352331589
4350,65.65208201225943
4351,51.36612021857876
4352,43.7308868501526
4353,38.46153846153876
4354,36.165796590980996
4355,30.61797752809028
4356,27.19780219780212
4357,32.95128939828116
4358,27.932960893855565
4359,29.325513196481424
4360,33.12883435582958
4361,20.943952802361665
4362,22.327044025158912
4363,15.017064846417625
4364,10.139860139862378
4365,19.559695173582853
4366,20.07874015748159
4367,18.18181818181941
4368,23.68213314621576
4369,23.386747509745106
4370,29.627989371124357
4371,23.80729653882024
4372,29.777553083921802
4373,42.04838389847361
4374,28.4898383029209
4375,37.26058689158148
4376,47.77481085892277
4377,40.55534567434746
4378,37.162474036463166
4379,40.53832714566488
4380,43.80868847384128
4381,38.80358285348636
4382,41.22113949609306
4383,48.47226757475355
4384,48.36387434554987
4385,44.514241459426906
4386,43.447492573824654
4387,39.891163991883204
4388,47.13896457765688
4389,45.32967032967058
4390,37.11656441717804
4391,46.18055555555599
4392,55.4716981132081
4393,47.208303507516135
4394,47.368421052631575
4395,62.32394366197306
4396,32.28923423786097
4397,24.235104669887022
4398,18.093093093092477
4399,16.098864395456758
4400,14.500601684716784
4401,13.686183201771058
4402,13.95483497394261
4403,30.49476688867739
4404,27.491851089380532
4405,26.53398227011931
4406,32.408443946905464
4407,32.40574147375143
4408,33.70716022272779
4409,36.70013487187166
4410,37.39930515786665
4411,37.54407481220294
4412,37.68851954447505
4413,41.00117194039837
4414,39.83409238776842
4415,38.84989093793392
4416,37.68851954447505
4417,29.863156071366845
4418,34.915773353751845
4419,34.85342019544025
4420,35.23809523809528
4421,38.46153846153886
4422,36.457505957108914
4423,38.18181818181804
4424,49.75158084914161
4425,53.21637426900541
4426,54.32835820895557
4427,65.42857142857201
4428,70.54836722119512
4429,79.88242978445479
4430,85.16905911966869
4431,79.64151206583902
4432,69.24527116194355
4433,69.62512413108249
4434,68.29900246145895
4435,75.87736593059944
4436,69.0540862520851
4437,59.62983840661405
4438,57.18942074874263
4439,53.59009874447124
4440,57.9868610511158
4441,50.72449814663209
4442,51.28991433021804
4443,51.57278358497937
4444,46.86101694915232
4445,51.10933617323422
4446,58.44400533063714
4447,58.20391939360377
4448,49.410929737402355
4449,31.17033603707948
4450,30.67663456664974
4451,41.555952144887534
4452,41.1614508314786
4453,43.717404909255045
4454,42.34221399059778
4455,43.42172547300817
4456,52.09966405375145
4457,48.879593665969495
4458,53.03939050089102
4459,50.42778918548899
4460,41.95566678584329
4461,39.71475589687266
4462,47.29268812620026
4463,47.61652542372959
4464,61.7428924598256
4465,43.140114230162595
4466,48.024838155635194
4467,52.63295099061527
4468,41.892865721835015
4469,46.238716148445675
4470,41.066520065969655
4471,43.45245944876792
4472,56.115459882583934
4473,55.29529030650391
4474,57.32368896925671
4475,60.483473112974714
4476,61.89796646450097
4477,60.48347311297332
4478,60.96491228069979
4479,72.27036395146995
4480,69.88208552351078
4481,63.284753363226834
4482,71.32027795325357
4483,70.38486627527703
4484,55.527479469363534
4485,45.67971530248938
4486,24.780134505948425
4487,26.21162141588482
4488,41.08662448178061
4489,44.897959183673706
4490,51.377633711507
4491,55.000000000000234
4492,56.62650602409718
4493,58.19672131147612
4494,59.16666666666649
4495,63.63636363636407
4496,67.99999999999955
4497,69.23076923076906
4498,75.70850202429085
4499,82.60869565217456
4500,100.0
4501,100.0
4502,98.87640449438302
4503,98.85714285714386
4504,97.88732394366383
4505,97.69230769230971
4506,97.29729729729951
4507,97.27272727272953
4508,97.72485969968346
4509,92.2190656565672
4510,84.2606516290726
4511,85.0095480585613
4512,86.41476781078725
4513,81.31959910913247
4514,64.4455372510458
4515,54.38376753507157
4516,53.05474095796747
4517,55.242311276794304
4518,56.33348687240833
4519,54.225012071462714
4520,55.669862052841246
4521,56.83060109289644
4522,45.919208573783926
4523,39.59179528838256
4524,40.20002062068215
4525,34.44444444444349
4526,26.708074534160048
4527,28.104575163396973
4528,29.65517241379105
4529,31.159420289852832
4530,33.58208955223857
4531,16.022787965106488
4532,23.100749918488987
4533,20.677075733257226
4534,16.36923076923182
4535,24.17352489887145
4536,35.35973229224747
4537,45.513280689161576
4538,54.18620227729508
4539,54.18620227729508
4540,48.84255710562703
4541,47.39660815233588
4542,45.05090497737605
4543,47.04666272888422
4544,50.68756875687508
4545,57.47597693785946
4546,54.14479137883419
4547,49.178065001881755
4548,52.64265668849359
4549,41.404274879338345
4550,33.33730205976916
4551,38.88641920426666
4552,32.179811450908076
4553,34.08729256649262
4554,35.929076314843485
4555,42.13306360980104
4556,52.59807742270842
4557,51.92357014619128
4558,45.09675732217504
4559,37.32037193575912
4560,35.91152437306279
4561,44.47740359448667
4562,32.783851976451714
4563,42.13626546239864
4564,48.94638013770153
4565,34.35544430538387
4566,37.52558562656603
4567,42.71115745568242
4568,40.58660325010045
4569,22.203215874102952
4570,17.524143985954396
4571,16.371391076117348
4572,25.584373999361915
4573,32.296798029555816
4574,40.280672502432985
4575,41.17236566643485
4576,48.06840739044234
4577,36.64927968206705
4578,34.37890527368192
4579,39.33617701946139
4580,36.58930122874533
4581,41.48436605199853
4582,44.05893536121667
4583,54.00524322749865
4584,57.18554354012548
4585,61.47139798103507
4586,54.80923372875971
4587,48.34382245776892
4588,45.15561807631308
4589,42.04811226194339
4590,48.89510901590924
4591,63.974556669240016
4592,63.36387934326108
4593,58.43012364181441
4594,65.9631147540983
4595,58.55788423153729
4596,59.70402717127451
4597,64.0631761142359
4598,63.17889603192167
4599,66.3043478260852
4600,70.93023255813807
4601,77.1084337349396
4602,77.38095238095198
4603,79.26829268293021
4604,76.38888888889173
4605,68.75000000000311
4606,73.75000000000443
4607,54.741139357954076
4608,51.8181818181805
4609,56.55737704918009
4610,58.60668541081156
4611,57.258064516130254
4612,48.55072463768023
4613,50.0
4614,52.98013245033242
4615,59.8870056497176
4616,57.48502994012045
4617,59.25925925925848
4618,57.1428571428582
4619,62.63178967035911
4620,63.39869281045808
4621,83.68815151959849
4622,76.35632953784351
4623,63.513513513513985
4624,57.919426048565114
4625,57.04225352112628
4626,59.34065934065911
4627,55.30303030303197
4628,56.296296296297044
4629,40.86956521739247
4630,36.718750000001286
4631,44.66457166279715
4632,41.48991882691837
4633,37.61935905820776
4634,37.39004857555383
4635,26.303317535543428
4636,32.68382875835448
4637,41.533251231525576
4638,44.79666986871605
4639,39.83152827918211
4640,39.694198770799915
4641,40.14554275318254
4642,34.156104069378415
4643,36.27346794190598
4644,39.41493456504924
4645,36.10716460320829
4646,38.192357234864765
4647,39.03027643703292
4648,38.639876352397216
4649,60.606060606057646
4650,56.17977528089915
4651,48.93617021276712
4652,51.999999999997954
4653,57.16798592788032
4654,67.08860759493388
4655,71.08433734939793
4656,73.32740609024208
4657,75.824175824175
4658,80.43478260869526
4659,81.24999999999889
4660,85.98130841121625
4661,89.97813411079059
4662,73.90057361376867
4663,55.30525628468814
4664,60.40484588253196
4665,68.11594202898476
4666,58.089567693502346
4667,60.408781226342896
4668,59.40320962888681
4669,55.29529030650428
4670,50.00611471199726
4671,42.916303400173234
4672,36.06493252493714
4673,28.317701057674014
4674,22.80290102389219
4675,42.95397225725128
4676,46.781115879828874
4677,46.18644067796719
4678,38.88403841574724
4679,33.47457627118712
4680,60.23054755043272
4681,53.98936170212776
4682,56.70886075949325
4683,47.05882352941148
4684,52.91828793774327
4685,53.22896281800431
4686,54.31309904153368
4687,61.15030233227728
4688,62.089657606777195
4689,52.24887556221898
4690,51.956764815504826
4691,52.54428948360327
4692,55.625740228977456
4693,53.614916286149146
4694,41.61877394635947
4695,52.175904718277614
4696,44.607420189818775
4697,48.75978496651927
4698,41.17830100611933
4699,42.505353319057654
4700,47.60400210637148
4701,37.02531645569594
4702,37.81250000000016
4703,40.333333333332654
4704,38.41269841269804
4705,37.230769230769255
4706,38.44296922148505
4707,42.76729559748461
4708,47.701149425287824
4709,35.897435897436
4710,42.28968433771381
4711,48.81025015253218
4712,58.4622489032557
4713,62.68567589758908
4714,61.27807900852069
4715,54.602747486191646
4716,46.94335008830302
4717,50.15603454532262
4718,55.954153021732736
4719,60.79081426376656
4720,57.45964454589917
4721,46.8166383701186
4722,33.80447585394553
4723,33.119024068578085
4724,31.528562460765357
4725,39.49913773712185
4726,25.282027507341027
4727,22.892911251095526
4728,17.054380664652214
4729,21.820112735887648
4730,32.97785069729194
4731,30.49381779564571
4732,26.924897443988698
4733,28.34207341669955
4734,37.52385146044276
4735,46.09578344612159
4736,44.17927823049991
4737,51.0808435852382
4738,58.63085213876678
4739,50.890789239265196
4740,58.745501285346855
4741,51.95618153364598
4742,62.20472440944983
4743,65.71102009715285
4744,65.65213243011229
4745,59.06944802128922
4746,59.00360144057533
4747,53.0802348336594
4748,47.365648050579466
4749,47.959715228338396
4750,58.64286862839704
4751,55.443120613677046
4752,55.135579293344364
4753,51.93498452012432
4754,52.34009360374428
4755,53.59424920127814
4756,52.40435815515643
4757,52.45499181669408
4758,47.605735413472736
4759,55.15620102392703
4760,53.741219586685716
4761,60.71305347901042
4762,65.25630593978886
4763,65.14996939400112
4764,59.48766603415544
4765,57.3584905660384
4766,52.54517688979515
4767,63.723696248856896
4768,66.13523131672585
4769,66.92595793719569
4770,69.35397757608204
4771,58.02506878630411
4772,57.79280664002626
4773,67.99123904881215
4774,75.1955142393402
4775,81.31585108874185
4776,78.69727709557226
4777,64.75352927563165
4778,66.49802023757317
4779,73.76533159665749
4780,76.94582220526613
4781,64.9991892330151
4782,64.22474517278579
4783,67.93248945147647
4784,65.45454545454568
4785,65.75342465753421
4786,65.86564718732947
4787,60.18099547511244
4788,57.48792270531368
4789,50.28248587570594
4790,44.087963454796814
4791,49.11242603550214
4792,48.19277108433743
4793,38.01169590643347
4794,29.333333333336327
4795,37.931034482759976
4796,41.93548387097011
4797,40.495867768599155
4798,38.28125000000295
4799,40.1639344262321
4800,37.50000000000296
4801,38.14852492370746
4802,44.27131072410591
4803,35.40856031128551
4804,34.511716104566304
4805,33.54397051079712
4806,26.605240426145514
4807,35.92870544090354
4808,30.891927083334195
4809,36.17289793342941
4810,27.368250889105923
4811,30.189558732130536
4812,30.666035353536415
4813,29.060723900687847
4814,28.216671507405763
4815,38.42813112916826
4816,30.79819277108595
4817,42.39705175452755
4818,46.48629655656933
4819,54.59647764660413
4820,56.63833805476807
4821,49.51437451437499
4822,51.4653465346542
4823,48.9906347554621
4824,52.21827861579534
4825,51.13430127041962
4826,64.6949749675483
4827,77.65826674861798
4828,84.36526215959985
4829,82.79922492174752
4830,77.03508528636965
4831,77.03508528636874
4832,84.44863336475352
4833,76.9920444500594
4834,80.82307125565956
4835,85.0903023164515
4836,85.8539765319435
4837,83.29353416605522
4838,81.42395403124475
4839,83.23066947641476
4840,71.12265784915864
4841,70.02288329519456
4842,62.92010550497782
4843,63.11780636425256
4844,65.90668080593835
4845,65.72494669509666
4846,64.55998530222264
4847,74.01888943168905
4848,59.50487012987076
4849,53.1428092524311
4850,50.5725863284005
4851,52.24350328207925
4852,52.014324082364155
4853,50.46210720887204
4854,62.09433581939032
4855,65.87733623661813
4856,69.60314417177744
4857,62.894760252645426
4858,64.20777346920332
4859,66.64145234493108
4860,67.33602172660645
4861,53.49711488022312
4862,61.25125125125069
4863,65.90529828952899
4864,62.85060672369168
4865,63.6354785317885
4866,69.6359268157444
4867,66.37331150225033
4868,58.60601762739378
4869,45.55386178861659
4870,43.35106382978794
4871,51.32065504490298
4872,50.32799790081312
4873,36.46230566148531
4874,31.92960402262834
4875,39.3493415956638
4876,43.956486704270446
4877,44.954491491885825
4878,44.91894029260533
4879,45.07097791797952
4880,39.06386701662287
4881,35.03012674008025
4882,44.31682220626746
4883,54.78316326530798
4884,42.921385742837536
4885,37.736161750083056
4886,35.28044623489315
4887,37.58666226477438
4888,32.97740637573499
4889,35.795454545454746
4890,39.07024191197882
4891,40.87952488687886
4892,37.14983294782949
4893,42.33671303937795
4894,37.548590864916854
4895,38.44049247606004
4896,35.135135135135684
4897,28.94736842105175
4898,37.9310344827576
4899,41.814946619216514
4900,44.339622641509536
4901,45.192307692306954
4902,47.9591836734685
4903,48.484848484847085
4904,46.16846105130061
4905,36.08556149732806
4906,51.36017410228371
4907,31.422505307859453
4908,38.0777696258263
4909,40.29503105589935
4910,38.0777696258263
4911,35.34218590398582
4912,29.861910241659032
4913,31.823266219239542
4914,29.360165118679063
4915,49.05231235784773
4916,48.591813743899145
4917,44.73784921546061
4918,45.907473309608555
4919,46.23655913978356
4920,48.98872382316308
4921,60.86956521739041
4922,61.151079136689475
4923,60.28368794326212
4924,68.57142857142799
4925,71.07329842931766
4926,79.40048302315384
4927,78.67647058823161
4928,76.42857142857004
4929,72.95081967212965
4930,72.35772357723488
4931,74.16666666666745
4932,75.7812499999993
4933,76.98412698412866
4934,66.98909872562623
4935,52.148894083797934
4936,50.904059040591676
4937,59.17423880121308
4938,51.632919660351284
4939,53.98477551654482
4940,45.57107641741993
4941,41.70315566963769
4942,48.78483473752546
4943,45.235620235619685
4944,50.0
4945,62.9400131839143
4946,61.07726391581233
4947,62.8168612930793
4948,69.14876939959312
4949,76.15384615384494
4950,80.99399947821512
4951,80.94926778242632
4952,80.59099192918474
4953,77.836021505377
4954,82.55907626208412
4955,84.24441704343235
4956,77.12418300653692
4957,63.888888888889234
4958,58.73015873015863
4959,44.02307314678484
4960,35.39325842696658
4961,34.6153846153845
4962,36.5866781448401
4963,37.64680986139107
4964,32.92738447530108
4965,37.97495000526117
4966,48.58703843255454
4967,47.72390821613554
4968,44.239631336405424
4969,46.6981132075475
4970,42.67241379310292
4971,41.291291291291486
4972,44.816862474084125
4973,46.054150022192815
4974,51.24962955645495
4975,50.24210730195601
4976,47.86739046141861
4977,43.51745301112401
4978,42.58699678331275
4979,37.53976670201579
4980,23.749850817520908
4981,22.9315510486297
4982,22.037652270211282
4983,21.603563474386334
4984,25.26041666666606
4985,30.832803560075973
4986,26.16851168511633
4987,30.033003300330677
4988,34.322349783808335
4989,36.516497461929504
4990,37.65129211645501
4991,43.12306101344269
4992,34.269215452008325
4993,19.34651762682374
4994,21.708784596869336
4995,28.774617067829368
4996,40.3350515463901
4997,34.866828087166496
4998,40.3350515463901
4999,47.17407686510618
5000,53.18606627018235
5001,42.6584867075648
5002,41.68053244592294
5003,36.396658191059764
5004,38.19040697674391
5005,30.37116345467841
5006,35.02165944685035
5007,36.21640248104888
5008,39.3512450851889
5009,37.29674796748012
5010,40.3288201160523
5011,47.459349593497954
5012,46.55410062026467
5013,50.81913499344629
5014,46.971532404601376
5015,51.6655562958015
5016,36.931119311190564
5017,55.53705245628932
5018,57.886435331228434
5019,61.09877913429569
5020,55.549389567151785
5021,62.708830548926635
5022,45.88235294117616
5023,37.62376237623612
5024,35.05154639174931
5025,49.59999999999804
5026,48.799999999998654
5027,41.911764705882504
5028,50.0
5029,51.0344827586218
5030,56.934306569343825
5031,51.239669421486674
5032,48.30508474576401
5033,44.88188976377918
5034,45.967741935482614
5035,43.65079365079232
5036,50.92592592592514
5037,65.71428571428649
5038,68.14159292035608
5039,51.68539325842876
5040,54.83870967742132
5041,59.30232558139335
5042,50.0
5043,48.61111111110837
5044,47.87264018033403
5045,40.471653168177426
5046,39.07543698252144
5047,37.357080035182584
5048,43.99759903961554
5049,42.69073966220151
5050,42.304732589456336
5051,38.582838419004254
5052,29.526339088091447
5053,27.12484749898313
5054,20.577069096429966
5055,17.71820856488985
5056,30.682776060689548
5057,29.980331553806195
5058,27.121191419590616
5059,34.19943820224408
5060,32.16644649933693
5061,34.93543758966766
5062,31.49546827794306
5063,30.143125632497416
5064,27.362204724407007
5065,21.559923906148086
5066,15.52511415524863
5067,21.296296296294145
5068,20.35398230088265
5069,24.463937621831164
5070,41.947565543070745
5071,52.90519877675843
5072,55.85850699657679
5073,50.14162701110425
5074,42.54879338525134
5075,41.16361268719193
5076,36.6327046143485
5077,38.72436388392475
5078,42.060767316110784
5079,44.49291637871469
5080,55.139706569479415
5081,51.68420081210796
5082,50.687845053851355
5083,47.596570240775634
5084,38.89001110998909
5085,35.4682167235501
5086,34.23726971360317
5087,44.09448818897587
5088,45.40540540540573
5089,48.90109890109834
5090,59.17159763313617
5091,54.39093484419263
5092,47.340425531914285
5093,50.0
5094,47.34042553191507
5095,47.772410091250016
5096,53.47623908358853
5097,56.382660687593464
5098,55.76106731352308
5099,52.599090318387965
5100,50.981033355134095
5101,47.36657303370833
5102,64.56925675675603
5103,56.30417651694315
5104,55.24616626311509
5105,57.09400283593368
5106,50.7412898443295
5107,41.790461297888825
5108,37.01298701298686
5109,37.098009188361665
5110,39.59558823529322
5111,41.7861080485112
5112,42.35807860262065
5113,38.02163833075709
5114,42.45768947755661
5115,41.15876598946531
5116,34.70798207640273
5117,42.456725424804425
5118,33.69645768489711
5119,41.630473478105564
5120,58.19389339313424
5121,64.79032538715884
5122,58.070804741110194
5123,64.8311416616855
5124,51.656933315224805
5125,53.88651379712419
5126,50.33471682956189
5127,52.281914200026854
5128,46.58825058487155
5129,42.68519749966747
5130,41.51736627643789
5131,41.224648985959846
5132,54.3521512061673
5133,51.00106780565942
5134,48.054337059572376
5135,42.352614015572755
5136,52.061615061459385
5137,53.578423986741
5138,67.42529534398936
5139,63.6792452830181
5140,68.44444444444363
5141,65.45454545454399
5142,71.58812579602126
5143,71.53906402976236
5144,74.43210756850144
5145,74.86229344015852
5146,63.83647798742184
5147,65.76973449220107
5148,61.519442571364216
5149,71.39222941720509
5150,60.93135111499825
5151,63.14704062693396
5152,67.35476799415365
5153,68.27107498401729
5154,60.98130841121566
5155,69.74951830443248
5156,69.8841402593424
5157,71.06741573033838
5158,61.279687815381294
5159,52.33739837398375
5160,54.998739283912684
5161,56.71234537957771
5162,58.44163959010223
5163,61.55935729973432
5164,64.5436916737361
5165,60.73681385048952
5166,55.68095743069146
5167,57.9095029134592
5168,58.939815492751684
5169,50.11120007116794
5170,48.92627057981383
5171,46.59168370824757
5172,59.5253646853899
5173,75.034867503487
5174,63.410364145658605
5175,57.675172134466976
5176,63.16798466331264
5177,44.55634186173049
5178,38.52671216756946
5179,31.282171268133553
5180,26.751730103808228
5181,27.145622714561668
5182,32.73695420660215
5183,29.863068868304794
5184,34.49723335241339
5185,38.42126459927593
5186,48.6763148605718
5187,44.314205738278616
5188,51.92307692307647
5189,53.98230088495602
5190,49.51456310679515
5191,55.07060333761376
5192,63.188903891003484
5193,69.87689151064477
5194,68.99214991136924
5195,72.00502972107967
5196,71.84410209243484
5197,77.92096219931281
5198,68.93673642191692
5199,65.76177947859307
5200,56.718423409973
5201,60.80345710627241
5202,60.16590761223064
5203,60.48725395288674
5204,58.71574001566102
5205,58.96637608966225
5206,62.84824902723618
5207,61.33160537825827
5208,76.387470207695
5209,57.18096019696308
5210,51.69529837251526
5211,54.953625632377694
5212,58.65016872891252
5213,59.075458871514876
5214,60.135135135135776
5215,64.76793248945036
5216,63.19153625743831
5217,59.31790499391079
5218,64.29087406694072
5219,62.75510204081354
5220,56.68124392614237
5221,49.065520945219795
5222,35.44558889386677
5223,47.599615938549206
5224,45.945319740501155
5225,39.11411411411326
5226,47.16016150740037
5227,54.82327929843305
5228,53.304904051172265
5229,55.69044006069929
5230,43.86358537132737
5231,35.52873798322858
5232,37.01039168664937
5233,38.009592326142474
5234,39.184177997527804
5235,38.68999186330527
5236,46.81122448979627
5237,41.868029739779196
5238,44.58353394318655
5239,45.12670565302321
5240,48.99207248018332
5241,40.66754501537192
5242,47.545526524149366
5243,37.50000000000148
5244,56.73076923077044
5245,48.76033057851368
5246,35.135135135137105
5247,48.175340099330015
5248,47.56422556230786
5249,56.6070339499894
5250,55.24218913818365
5251,55.706578128242796
5252,56.826456310680214
5253,55.42513316235979
5254,52.29873314262283
5255,55.05965061780967
5256,48.17480183562809
5257,53.521835379351565
5258,57.38143568924123
5259,69.82975430450722
5260,86.4676711806224
5261,85.55872175860026
5262,81.56592606966154
5263,79.67914438502703
5264,81.55339805825267
5265,82.80542986425344
5266,76.2931034482753
5267,68.60465116279042
5268,64.36363636363703
5269,57.906165690597604
5270,63.43563843563846
5271,61.87293228006216
5272,58.45961453582447
5273,50.73024682342672
5274,42.329403951519176
5275,36.230952818063905
5276,41.584065831306745
5277,36.90312607351397
5278,31.00796738929037
5279,30.035700864335766
5280,32.73172223921719
5281,33.024691358024185
5282,42.723492723492086
5283,46.84828450928898
5284,36.29897388059818
5285,44.30624936283095
5286,43.83096853793931
5287,44.28630791606002
5288,42.17451523545729
5289,44.28026692087669
5290,37.716105550499556
5291,44.706448508181445
5292,47.683039851713914
5293,49.77758007117457
5294,46.60599482341142
5295,53.78644452858857
5296,44.84246061515401
5297,52.280189711784736
5298,50.66289552766429
5299,47.6556639159783
5300,46.14048629872698
5301,46.59002338269703
5302,55.89046131225859
5303,59.322033898305214
5304,58.57740585774137
5305,54.16666666666657
5306,52.173913043478784
5307,44.29223744292222
5308,49.52830188679153
5309,47.24770642201818
5310,49.04761904761854
5311,43.523316062176
5312,48.837209302326585
5313,48.538011695905986
5314,47.9289940828403
5315,57.29103111653446
5316,50.0
5317,40.67796610169533
5318,54.36893203883409
5319,67.56756756756855
5320,66.37168141593112
5321,74.5098039215718
5322,74.5098039215718
5323,76.50493255486795
5324,67.25663716814279
5325,71.31147540983683
5326,69.59999999999899
5327,64.65517241379487
5328,67.45515161136754
5329,53.36887309344029
5330,43.748437109277496
5331,40.76197757390341
5332,36.01389603705612
5333,26.04959143420662
5334,24.828790116825616
5335,23.677283495656823
5336,19.169635516581153
5337,21.02089468517697
5338,29.261548471047945
5339,24.99137633666875
5340,27.425637393767758
5341,41.99471210340716
5342,31.554160125587643
5343,38.1449165402123
5344,52.486325211335426
5345,55.099439061705795
5346,56.89836756187511
5347,54.419541677159145
5348,40.696798493408195
5349,40.60503570086517
5350,38.783201722900685
5351,38.70619946091749
5352,38.10560696788251
5353,40.38797623208564
5354,36.11564848088965
5355,17.287029930929194
5356,16.996793057914715
5357,15.530629853322537
5358,14.035087719299895
5359,17.64705882352773
5360,25.396825396825037
5361,26.225208982134006
5362,39.88477730999457
5363,48.97959183673564
5364,50.52631578947317
5365,51.61622400658929
5366,42.57202033515624
5367,46.95652173913083
5368,50.46728971962572
5369,54.54545454545611
5370,66.9811320754714
5371,59.63379808499848
5372,60.66272965879227
5373,62.913702443550875
5374,61.60742875440336
5375,63.12335958005159
5376,61.352169525730545
5377,57.412898443289755
5378,60.75570520015027
5379,53.985122210413245
5380,52.58799171842403
5381,54.54846179292103
5382,57.604867114952604
5383,54.96486403910713
5384,49.13733609385625
5385,57.55860953920511
5386,54.00000000000159
5387,47.70350159163412
5388,52.57731958762645
5389,45.5357142857156
5390,45.94594594594691
5391,44.247787610619646
5392,39.11451398135807
5393,42.342342342341325
5394,47.00000000000238
5395,27.17391304347497
5396,31.632653061222015
5397,43.51851851851872
5398,41.66666666666623
5399,48.648648648649896
5400,51.35829662261191
5401,49.38494934877003
5402,46.181958068861164
5403,55.686988171062495
5404,50.0
5405,51.72268907563082
5406,52.76468066866432
5407,52.116850127012256
5408,56.63129973474536
5409,71.47377938517329
5410,69.29440389294615
5411,56.17114646187486
5412,59.46969696970084
5413,51.411764705883456
5414,56.01703940362447
5415,54.564315352697726
5416,51.68229453943844
5417,49.32505399568099
5418,59.912663755455625
5419,63.18181818181697
5420,71.04630186410058
5421,68.97256275539583
5422,76.1445242369802
5423,62.976324689965914
