,open,high,low,close,volume
2025-07-07 15:10:00,273.751,273.87,273.73,273.85,13067
2025-07-07 15:11:00,273.835,273.99,273.795,273.94,28618
2025-07-07 15:12:00,273.97,274.03,273.8698,273.9875,17942
2025-07-07 15:13:00,273.985,274.02,273.91,273.99,11479
2025-07-07 15:14:00,273.99,274.0275,273.85,273.89,18013
2025-07-07 15:15:00,273.88,274.0032,273.88,274.0032,14822
2025-07-07 15:16:00,273.985,274.08,273.9,274.07,19146
2025-07-07 15:17:00,274.05,274.3296,274.05,274.21,19551
2025-07-07 15:18:00,274.21,274.21,274.0,274.075,77595
2025-07-07 15:19:00,274.075,274.075,273.9544,274.01,10896
2025-07-07 15:20:00,274.01,274.08,274.01,274.06,12105
2025-07-07 15:21:00,274.0,274.11,273.9,274.09,15710
2025-07-07 15:22:00,274.12,274.17,274.0507,274.145,9526
2025-07-07 15:23:00,274.14,274.143,274.0627,274.135,11102
2025-07-07 15:24:00,274.135,274.17,274.06,274.07,14522
2025-07-07 15:25:00,274.0764,274.15,274.01,274.15,20099
2025-07-07 15:26:00,274.18,274.26,274.17,274.215,21985
2025-07-07 15:27:00,274.215,274.45,274.215,274.41,23514
2025-07-07 15:28:00,274.41,274.5,274.37,274.5,16849
2025-07-07 15:29:00,274.47,274.49,274.36,274.385,14779
2025-07-07 15:30:00,274.43,274.51,274.37,274.51,18427
2025-07-07 15:31:00,274.51,274.53,274.35,274.35,18016
2025-07-07 15:32:00,274.34,274.45,274.34,274.425,17203
2025-07-07 15:33:00,274.43,274.45,274.3007,274.365,17511
2025-07-07 15:34:00,274.365,274.4033,274.32,274.38,13340
2025-07-07 15:35:00,274.35,274.67,274.32,274.67,37558
2025-07-07 15:36:00,274.715,274.84,274.59,274.62,39341
2025-07-07 15:37:00,274.62,274.66,274.55,274.595,19602
2025-07-07 15:38:00,274.595,274.595,274.45,274.485,21458
2025-07-07 15:39:00,274.48,274.74,274.48,274.7,23265
2025-07-07 15:40:00,274.71,274.7794,274.62,274.69,32360
2025-07-07 15:41:00,274.62,274.63,274.2589,274.2589,19245
2025-07-07 15:42:00,274.33,274.355,274.22,274.3,18953
2025-07-07 15:43:00,274.29,274.4,274.2707,274.33,22121
2025-07-07 15:44:00,274.335,274.39,274.28,274.295,24495
2025-07-07 15:45:00,274.35,274.46,274.3,274.46,16854
2025-07-07 15:46:00,274.48,274.48,274.305,274.355,28710
2025-07-07 15:47:00,274.3569,274.4269,274.1168,274.14,24963
2025-07-07 15:48:00,274.18,274.37,274.122,274.31,22211
2025-07-07 15:49:00,274.31,274.33,274.0,274.085,32731
2025-07-07 15:50:00,274.12,274.6,274.11,274.45,63651
2025-07-07 15:51:00,274.455,274.53,274.18,274.455,44650
2025-07-07 15:52:00,274.455,274.67,274.4,274.625,44953
2025-07-07 15:53:00,274.625,274.6344,274.44,274.45,37670
2025-07-07 15:54:00,274.46,274.73,274.15,274.29,80505
2025-07-07 15:55:00,274.36,274.59,274.283,274.52,63427
2025-07-07 15:56:00,274.5232,274.57,274.43,274.48,54038
2025-07-07 15:57:00,274.48,274.54,274.15,274.24,63246
2025-07-07 15:58:00,274.25,274.3018,274.13,274.1864,83153
2025-07-07 15:59:00,274.185,274.38,274.04,274.18,272113
2025-07-08 09:30:00,276.345,276.345,274.6,274.71,385426
2025-07-08 09:31:00,274.7,274.96,273.8,273.96,138244
2025-07-08 09:32:00,273.935,274.7499,273.6,274.12,69358
2025-07-08 09:33:00,274.09,274.435,273.9,274.05,71570
2025-07-08 09:34:00,274.19,274.6,273.71,273.855,132413
2025-07-08 09:35:00,273.7916,275.0,273.7916,274.52,67051
2025-07-08 09:36:00,274.445,274.6,274.0916,274.4,54552
2025-07-08 09:37:00,274.62,275.045,274.5,274.885,68944
2025-07-08 09:38:00,274.885,275.2299,274.71,274.925,94052
2025-07-08 09:39:00,274.88,275.8599,274.87,275.3512,51202
2025-07-08 09:40:00,275.4,275.72,275.1,275.69,38287
2025-07-08 09:41:00,275.74,275.92,275.5722,275.6992,27697
2025-07-08 09:42:00,275.64,276.05,275.5,276.05,31835
2025-07-08 09:43:00,276.05,276.1,275.68,275.78,34890
2025-07-08 09:44:00,275.78,276.05,275.75,275.96,26239
2025-07-08 09:45:00,275.86,275.91,275.58,275.6,32666
2025-07-08 09:46:00,275.55,275.6586,275.0301,275.105,39237
2025-07-08 09:47:00,275.18,275.234,274.91,274.99,47370
2025-07-08 09:48:00,275.03,275.1,274.5,274.91,47971
2025-07-08 09:49:00,274.94,275.22,274.86,275.175,41258
2025-07-08 09:50:00,275.1725,275.36,274.6,274.6,30529
2025-07-08 09:51:00,274.65,274.79,274.125,274.77,53051
2025-07-08 09:52:00,274.775,274.9087,274.42,274.42,27289
2025-07-08 09:53:00,274.47,274.7,274.38,274.7,30946
2025-07-08 09:54:00,274.62,275.09,274.52,274.98,38851
2025-07-08 09:55:00,275.025,275.09,274.88,274.985,17135
2025-07-08 09:56:00,274.9219,275.07,274.7,274.9194,16467
2025-07-08 09:57:00,275.07,275.1,274.6601,274.92,30662
2025-07-08 09:58:00,274.99,275.26,274.8759,275.26,32290
2025-07-08 09:59:00,275.3083,275.3083,274.64,274.9,108894
2025-07-08 10:00:00,274.9,275.18,274.79,275.04,33441
2025-07-08 10:01:00,275.07,275.19,274.75,274.895,35277
2025-07-08 10:02:00,274.895,274.91,274.4,274.64,24553
2025-07-08 10:03:00,274.64,275.01,274.39,274.92,26476
2025-07-08 10:04:00,274.925,274.98,274.62,274.97,29017
2025-07-08 10:05:00,274.91,275.04,274.46,274.61,35221
2025-07-08 10:06:00,274.61,274.72,274.2,274.26,30458
